cxn,num_attr,position,syn_comp,sem_rel,person,num_pp,gender,style,Noun
w,1,na,o,nomi,3,pl,m,news,suggestion
w,1,na,o,nomi,3,pl,m,news,suggestion
w,1,na,o,nomi,3,pl,m,news,suggestion
w,1,na,o,nomi,3,pl,f,lit,suggestion
w,1,na,o,nomi,3,pl,f,news,suggestion
w,1,na,o,nomi,3,pl,f,news,suggestion
wo,2,l,o,nomi,2,sing,na,news,suggestion
wo,1,na,o,nomi,3,sing,f,news,suggestion
wo,1,na,o,nomi,3,sing,f,news,suggestion
w,1,na,o,nomi,1,sing,na,lit,disease
w,1,na,s,nomi,1,sing,na,lit,disease
w,1,na,na,nomi,1,sing,na,lit,disease
w,1,na,o,nomi,1,sing,na,lit,disease
w,1,na,o,nomi,1,sing,na,lit,disease
w,1,na,o,nomi,1,sing,na,news,disease
w,1,na,o,nomi,1,sing,na,news,disease
w,1,na,o,nomi,1,sing,na,news,disease
w,1,na,o,nomi,1,sing,na,news,disease
w,1,na,o,nomi,1,sing,na,news,disease
w,1,na,o,nomi,2,sing,na,lit,disease
w,1,na,o,nomi,2,sing,na,lit,disease
w,1,na,o,nomi,2,sing,na,lit,disease
w,1,na,o,nomi,2,sing,na,lit,disease
w,1,na,o,nomi,2,sing,na,lit,disease
w,1,na,o,nomi,2,sing,na,news,disease
w,1,na,na,nomi,2,sing,na,news,disease
w,1,na,o,nomi,2,sing,na,news,disease
w,1,na,o,nomi,2,sing,na,news,disease
w,1,na,o,nomi,2,sing,na,news,disease
w,1,na,o,nomi,3,sing,m,lit,disease
w,1,na,o,nomi,3,sing,m,lit,disease
w,1,na,o,nomi,3,sing,m,lit,disease
w,1,na,o,nomi,3,sing,m,lit,disease
w,1,na,o,nomi,3,sing,m,lit,disease
w,1,na,s,nomi,3,sing,m,news,disease
w,1,na,o,nomi,3,sing,m,news,disease
w,1,na,o,nomi,3,sing,m,news,disease
w,1,na,o,nomi,3,sing,m,news,disease
w,1,na,o,nomi,3,sing,m,news,disease
w,1,na,o,nomi,3,sing,f,lit,disease
w,1,na,o,nomi,3,sing,f,lit,disease
w,1,na,o,nomi,3,sing,f,lit,disease
w,1,na,o,nomi,3,sing,f,lit,disease
w,1,na,o,nomi,3,sing,f,lit,disease
w,1,na,o,nomi,3,sing,f,news,disease
w,1,na,o,nomi,3,sing,f,news,disease
w,1,na,o,nomi,3,sing,f,news,disease
w,1,na,o,nomi,3,sing,f,news,disease
w,1,na,o,nomi,3,sing,f,news,disease
w,1,na,s,nomi,1,pl,na,lit,disease
w,1,na,o,nomi,1,pl,na,news,disease
w,1,na,o,nomi,1,pl,na,news,disease
w,1,na,o,nomi,1,pl,na,news,disease
w,1,na,o,nomi,1,pl,na,news,disease
w,1,na,o,nomi,2,pl,na,lit,disease
w,1,na,s,nomi,2,pl,na,lit,disease
w,1,na,s,nomi,2,pl,na,lit,disease
w,1,na,s,nomi,2,pl,na,news,disease
w,1,na,s,nomi,2,pl,na,news,disease
w,1,na,s,nomi,2,pl,na,news,disease
w,1,na,o,nomi,3,pl,m,lit,disease
w,1,na,o,nomi,3,pl,m,lit,disease
w,1,na,o,nomi,3,pl,m,lit,disease
w,1,na,na,nomi,3,pl,m,lit,disease
w,1,na,o,nomi,3,pl,m,news,disease
w,1,na,o,nomi,3,pl,m,news,disease
w,1,na,o,nomi,3,pl,m,news,disease
w,1,na,o,nomi,3,pl,m,news,disease
w,1,na,o,nomi,3,pl,m,news,disease
w,1,na,o,nomi,3,pl,f,lit,disease
w,1,na,s,nomi,3,pl,f,lit,disease
wo,1,na,s,nomi,1,sing,na,lit,disease
wo,1,na,o,nomi,1,sing,na,lit,disease
wo,2,l,s,nomi,1,sing,na,lit,disease
wo,1,na,o,nomi,1,sing,na,lit,disease
wo,1,na,o,nomi,1,sing,na,news,disease
wo,1,na,s,nomi,1,sing,na,news,disease
wo,1,na,s,nomi,1,sing,na,news,disease
wo,1,na,o,nomi,1,sing,na,news,disease
wo,1,na,s,nomi,2,sing,na,lit,disease
wo,1,na,s,nomi,2,sing,na,lit,disease
wo,1,na,o,nomi,2,sing,na,lit,disease
wo,1,na,o,nomi,2,sing,na,lit,disease
wo,2,l,o,nomi,2,sing,na,lit,disease
wo,2,l,o,nomi,2,sing,na,news,disease
wo,1,na,s,nomi,3,sing,m,lit,disease
wo,1,na,s,nomi,3,sing,m,lit,disease
wo,1,na,s,nomi,3,sing,m,lit,disease
wo,1,na,s,nomi,3,sing,m,lit,disease
wo,1,na,na,nomi,3,sing,m,news,disease
wo,m,l,o,nomi,3,sing,m,news,disease
wo,1,na,o,nomi,3,sing,m,news,disease
wo,1,na,o,nomi,3,sing,f,lit,disease
wo,1,na,s,nomi,3,sing,f,lit,disease
wo,1,na,o,nomi,3,sing,f,lit,disease
wo,2,l,o,nomi,3,sing,f,lit,disease
wo,2,l,o,nomi,3,sing,f,news,disease
wo,2,l,o,nomi,3,sing,f,news,disease
wo,1,na,s,nomi,2,pl,na,news,disease
wo,1,na,s,nomi,2,pl,na,news,disease
wo,m,l,o,nomi,3,pl,m,lit,disease
wo,2,l,o,nomi,3,pl,m,news,disease
wo,2,l,o,nomi,3,pl,m,news,disease
wo,2,l,o,nomi,3,pl,f,news,disease
w,1,na,o,own,1,sing,na,lit,letter
w,1,na,o,own,1,sing,na,lit,letter
w,1,na,s,own,1,sing,na,news,letter
w,1,na,na,own,1,sing,na,news,letter
w,1,na,o,own,1,sing,na,news,letter
w,1,na,o,own,1,sing,na,news,letter
w,2,r,o,own,2,sing,na,lit,letter
w,1,na,o,own,2,sing,na,lit,letter
w,1,na,o,own,2,sing,na,lit,letter
w,1,na,s,own,2,sing,na,news,letter
w,1,na,o,own,2,sing,na,news,letter
w,1,na,o,own,2,sing,na,news,letter
w,1,na,o,own,2,sing,na,news,letter
w,1,na,o,own,3,sing,m,lit,letter
w,1,na,o,own,3,sing,m,lit,letter
w,1,na,s,own,3,sing,m,news,letter
w,1,na,o,own,3,sing,m,news,letter
w,1,na,o,own,3,sing,f,lit,letter
w,1,na,o,own,3,sing,f,lit,letter
w,1,na,o,own,3,sing,f,news,letter
w,1,na,o,own,1,pl,na,lit,letter
w,1,na,o,own,1,pl,na,lit,letter
w,1,na,o,own,1,pl,na,news,letter
w,1,na,o,own,1,pl,na,news,letter
w,1,na,o,own,1,pl,na,news,letter
w,1,na,o,own,2,pl,na,lit,letter
w,1,na,o,own,2,pl,na,lit,letter
w,1,na,o,own,2,pl,na,lit,letter
w,1,na,o,own,2,pl,na,lit,letter
w,1,na,o,own,2,pl,na,news,letter
w,1,na,o,own,2,pl,na,news,letter
w,1,na,o,own,2,pl,na,news,letter
w,1,na,o,own,3,pl,m,lit,letter
w,1,na,o,own,3,pl,m,lit,letter
w,1,na,s,own,3,pl,m,lit,letter
w,1,na,o,own,3,pl,m,news,letter
w,1,na,o,own,3,pl,f,lit,letter
w,1,na,o,own,3,pl,f,lit,letter
w,1,na,s,own,3,pl,f,lit,letter
w,1,na,s,own,3,pl,f,lit,letter
w,1,na,s,own,3,pl,f,lit,letter
w,1,na,s,own,3,pl,f,news,letter
w,1,na,s,own,3,pl,f,news,letter
wo,1,na,o,own,2,sing,na,lit,letter
wo,1,na,na,own,2,sing,na,news,letter
wo,1,na,na,own,2,sing,na,news,letter
wo,1,na,s,own,2,sing,na,news,letter
wo,1,na,na,own,2,sing,na,news,letter
wo,1,na,s,own,2,sing,na,news,letter
wo,1,na,o,own,3,sing,m,lit,letter
wo,1,na,s,own,3,sing,m,lit,letter
wo,1,na,na,own,3,sing,f,lit,letter
wo,1,na,na,own,3,sing,f,lit,letter
wo,1,na,na,own,3,sing,f,lit,letter
wo,1,na,s,own,3,sing,f,lit,letter
wo,1,na,s,own,3,sing,f,news,letter
wo,1,na,s,own,3,sing,f,news,letter
wo,1,na,s,own,3,sing,f,news,letter
wo,1,na,na,own,2,pl,na,news,letter
wo,1,na,na,own,2,pl,na,news,letter
wo,2,l,s,own,2,pl,na,news,letter
wo,1,na,s,own,3,pl,m,lit,letter
wo,1,na,s,own,3,pl,m,lit,letter
wo,1,na,s,own,3,pl,m,news,letter
wo,1,na,na,own,3,pl,m,news,letter
wo,1,na,s,own,3,pl,f,news,letter
wo,1,na,s,own,3,pl,f,news,letter
w,1,na,o,own,1,sing,na,lit,room
w,1,na,o,own,1,sing,na,lit,room
w,1,na,o,own,1,sing,na,lit,room
w,1,na,o,own,1,sing,na,lit,room
w,1,na,o,own,1,sing,na,lit,room
w,1,na,o,own,1,sing,na,news,room
w,1,na,o,own,1,sing,na,news,room
w,1,na,o,own,1,sing,na,news,room
w,1,na,o,own,1,sing,na,news,room
w,1,na,o,own,1,sing,na,news,room
w,1,na,o,own,2,sing,na,lit,room
w,1,na,o,own,2,sing,na,lit,room
w,1,na,o,own,2,sing,na,lit,room
w,1,na,o,own,2,sing,na,lit,room
w,1,na,o,own,2,sing,na,lit,room
w,1,na,o,own,2,sing,na,news,room
w,1,na,o,own,2,sing,na,news,room
w,1,na,o,own,2,sing,na,news,room
w,1,na,o,own,2,sing,na,news,room
w,1,na,o,own,3,sing,m,lit,room
w,1,na,o,own,3,sing,m,lit,room
w,1,na,o,own,3,sing,m,lit,room
w,1,na,o,own,3,sing,m,lit,room
w,1,na,o,own,3,sing,m,lit,room
w,1,na,o,own,3,sing,m,news,room
w,1,na,o,own,3,sing,m,news,room
w,1,na,o,own,3,sing,m,news,room
w,1,na,o,own,3,sing,m,news,room
w,1,na,o,own,3,sing,m,news,room
w,1,na,o,own,3,sing,f,lit,room
w,1,na,o,own,3,sing,f,lit,room
w,1,na,o,own,3,sing,f,lit,room
w,1,na,o,own,3,sing,f,lit,room
w,1,na,o,own,3,sing,f,lit,room
w,1,na,o,own,3,sing,f,news,room
w,1,na,o,own,3,sing,f,news,room
w,1,na,s,own,3,sing,f,news,room
w,1,na,o,own,3,sing,f,news,room
w,1,na,s,own,3,sing,f,news,room
w,1,na,o,own,1,pl,na,lit,room
w,1,na,o,own,1,pl,na,lit,room
w,1,na,o,own,1,pl,na,lit,room
w,1,na,o,own,1,pl,na,lit,room
w,1,na,o,own,1,pl,na,lit,room
w,1,na,o,own,1,pl,na,news,room
w,2,l,s,own,1,pl,na,news,room
w,1,na,s,own,1,pl,na,news,room
w,1,na,s,own,1,pl,na,news,room
w,1,na,s,own,1,pl,na,news,room
w,1,na,o,own,2,pl,na,lit,room
w,1,na,o,own,2,pl,na,lit,room
w,1,na,o,own,2,pl,na,lit,room
w,1,na,o,own,2,pl,na,lit,room
w,1,na,o,own,2,pl,na,lit,room
w,1,na,o,own,2,pl,na,news,room
w,1,na,o,own,3,pl,m,lit,room
w,1,na,o,own,3,pl,m,lit,room
w,1,na,o,own,3,pl,m,lit,room
w,1,na,o,own,3,pl,m,lit,room
w,1,na,o,own,3,pl,m,news,room
w,1,na,o,own,3,pl,m,news,room
w,1,na,o,own,3,pl,m,news,room
w,2,r,o,own,3,pl,m,news,room
w,1,na,s,own,3,pl,m,news,room
w,1,na,o,own,3,pl,f,lit,room
w,1,na,o,own,3,pl,f,lit,room
w,1,na,o,own,3,pl,f,lit,room
w,1,na,o,own,3,pl,f,lit,room
w,1,na,s,own,3,pl,f,lit,room
w,1,na,o,own,3,pl,f,news,room
wo,1,na,o,own,1,sing,na,lit,room
wo,1,na,o,own,1,sing,na,lit,room
wo,1,na,o,own,1,sing,na,lit,room
wo,1,na,o,own,1,sing,na,lit,room
wo,1,na,o,own,1,sing,na,news,room
wo,1,na,s,own,1,sing,na,news,room
wo,1,na,o,own,1,sing,na,news,room
wo,1,na,o,own,1,sing,na,news,room
wo,1,na,o,own,1,sing,na,news,room
wo,1,na,o,own,2,sing,na,lit,room
wo,2,r,o,own,2,sing,na,lit,room
wo,1,na,o,own,2,sing,na,lit,room
wo,1,na,o,own,2,sing,na,lit,room
wo,1,na,o,own,2,sing,na,news,room
wo,2,l,o,own,2,sing,na,news,room
wo,1,na,o,own,3,sing,m,lit,room
wo,1,na,o,own,3,sing,m,lit,room
wo,1,na,o,own,3,sing,m,lit,room
wo,1,na,o,own,3,sing,m,lit,room
wo,1,na,na,own,3,sing,m,lit,room
wo,1,na,o,own,3,sing,m,news,room
wo,1,na,o,own,3,sing,m,news,room
wo,1,na,o,own,3,sing,m,news,room
wo,1,na,o,own,3,sing,m,news,room
wo,1,na,o,own,3,sing,m,news,room
wo,1,na,o,own,3,sing,f,lit,room
wo,1,na,o,own,3,sing,f,lit,room
wo,1,na,o,own,3,sing,f,lit,room
wo,1,na,o,own,3,sing,f,lit,room
wo,1,na,o,own,3,sing,f,lit,room
wo,m,l,o,own,3,sing,f,news,room
wo,1,na,o,own,3,sing,f,news,room
wo,2,l,o,own,3,sing,f,news,room
wo,2,l,o,own,3,sing,f,news,room
wo,1,na,na,own,3,sing,f,news,room
wo,1,na,o,own,1,pl,na,lit,room
wo,1,na,o,own,1,pl,na,lit,room
wo,1,na,o,own,1,pl,na,lit,room
wo,m,l,na,own,1,pl,na,lit,room
wo,1,na,na,own,1,pl,na,lit,room
wo,m,l,s,own,1,pl,na,news,room
wo,1,na,o,own,1,pl,na,news,room
wo,m,l,o,own,1,pl,na,news,room
wo,1,na,o,own,1,pl,na,news,room
wo,1,na,o,own,1,pl,na,news,room
wo,1,na,o,own,2,pl,na,lit,room
wo,1,na,o,own,2,pl,na,lit,room
wo,1,na,o,own,2,pl,na,lit,room
wo,1,na,o,own,2,pl,na,lit,room
wo,1,na,o,own,3,pl,m,lit,room
wo,m,l,o,own,3,pl,m,lit,room
wo,1,na,o,own,3,pl,m,lit,room
wo,1,na,o,own,3,pl,m,lit,room
wo,1,na,o,own,3,pl,m,news,room
wo,1,na,o,own,3,pl,m,news,room
wo,2,l,o,own,3,pl,f,lit,room
w,1,na,na,nomi,1,sing,na,lit,plan
w,1,na,s,nomi,1,sing,na,lit,plan
w,1,na,o,nomi,1,sing,na,lit,plan
w,1,na,o,nomi,1,sing,na,lit,plan
w,1,na,o,nomi,1,sing,na,lit,plan
w,1,na,o,nomi,1,sing,na,news,plan
w,1,na,o,nomi,1,sing,na,news,plan
w,1,na,o,nomi,1,sing,na,news,plan
w,1,na,o,nomi,1,sing,na,news,plan
w,1,na,s,nomi,2,sing,na,lit,plan
w,1,na,o,nomi,2,sing,na,lit,plan
w,1,na,o,nomi,2,sing,na,lit,plan
w,1,na,o,nomi,2,sing,na,lit,plan
w,1,na,o,nomi,2,sing,na,lit,plan
w,1,na,s,nomi,2,sing,na,news,plan
w,1,na,s,nomi,2,sing,na,news,plan
w,1,na,o,nomi,2,sing,na,news,plan
w,1,na,s,nomi,2,sing,na,news,plan
w,1,na,o,nomi,3,sing,m,lit,plan
w,1,na,o,nomi,3,sing,m,lit,plan
w,1,na,s,nomi,3,sing,m,lit,plan
w,1,na,o,nomi,3,sing,m,lit,plan
w,1,na,o,nomi,3,sing,m,lit,plan
w,1,na,o,nomi,3,sing,m,news,plan
w,1,na,o,nomi,3,sing,m,news,plan
w,1,na,na,nomi,3,sing,m,news,plan
w,1,na,na,nomi,3,sing,m,news,plan
w,1,na,o,nomi,3,sing,m,news,plan
w,1,na,o,nomi,3,sing,f,lit,plan
w,1,na,o,nomi,3,sing,f,lit,plan
w,1,na,o,nomi,3,sing,f,lit,plan
w,1,na,o,nomi,3,sing,f,lit,plan
w,1,na,o,nomi,3,sing,f,news,plan
w,1,na,o,nomi,3,sing,f,news,plan
w,1,na,s,nomi,3,sing,f,news,plan
w,1,na,o,nomi,1,pl,na,lit,plan
w,1,na,o,nomi,1,pl,na,lit,plan
w,1,na,o,nomi,1,pl,na,lit,plan
w,1,na,o,nomi,1,pl,na,lit,plan
w,1,na,o,nomi,1,pl,na,lit,plan
w,1,na,o,nomi,1,pl,na,news,plan
w,1,na,o,nomi,1,pl,na,news,plan
w,1,na,o,nomi,1,pl,na,news,plan
w,1,na,o,nomi,1,pl,na,news,plan
w,1,na,s,nomi,1,pl,na,news,plan
w,1,na,s,nomi,2,pl,na,lit,plan
w,1,na,o,nomi,2,pl,na,lit,plan
w,1,na,o,nomi,2,pl,na,lit,plan
w,1,na,o,nomi,2,pl,na,lit,plan
w,1,na,o,nomi,2,pl,na,news,plan
w,1,na,o,nomi,2,pl,na,news,plan
w,1,na,o,nomi,2,pl,na,news,plan
w,1,na,na,nomi,2,pl,na,news,plan
w,1,na,s,nomi,2,pl,na,news,plan
w,1,na,o,nomi,3,pl,m,lit,plan
w,1,na,o,nomi,3,pl,m,lit,plan
w,1,na,o,nomi,3,pl,m,lit,plan
w,1,na,o,nomi,3,pl,m,lit,plan
w,1,na,o,nomi,3,pl,m,news,plan
w,1,na,o,nomi,3,pl,m,news,plan
w,1,na,s,nomi,3,pl,m,news,plan
w,1,na,o,nomi,3,pl,m,news,plan
w,1,na,o,nomi,3,pl,f,lit,plan
w,1,na,o,nomi,3,pl,f,lit,plan
w,1,na,o,nomi,3,pl,f,news,plan
wo,m,l,o,nomi,2,sing,na,lit,plan
wo,m,l,o,nomi,2,sing,na,lit,plan
wo,m,l,o,nomi,3,sing,m,lit,plan
wo,2,l,o,nomi,3,sing,m,lit,plan
wo,m,l,o,nomi,3,sing,f,lit,plan
wo,2,l,o,nomi,3,sing,f,lit,plan
wo,m,l,o,nomi,3,sing,f,news,plan
wo,m,l,o,nomi,1,pl,na,lit,plan
wo,m,l,o,nomi,1,pl,na,lit,plan
wo,m,l,o,nomi,1,pl,na,lit,plan
wo,1,na,o,nomi,1,pl,na,lit,plan
wo,1,na,na,nomi,2,pl,na,lit,plan
wo,m,l,o,nomi,3,pl,m,lit,plan
wo,m,l,o,nomi,3,pl,m,lit,plan
wo,2,l,o,nomi,3,pl,m,lit,plan
wo,m,l,o,nomi,3,pl,f,news,plan
w,1,na,na,assoc,1,sing,na,lit,family
w,1,na,na,assoc,1,sing,na,lit,family
w,2,l,s,assoc,1,sing,na,lit,family
w,2,l,s,assoc,1,sing,na,lit,family
w,2,l,s,assoc,1,sing,na,lit,family
w,1,na,o,assoc,1,sing,na,news,family
w,1,na,na,assoc,1,sing,na,news,family
w,1,na,na,assoc,1,sing,na,news,family
w,1,na,o,assoc,2,sing,na,lit,family
w,1,na,o,assoc,2,sing,na,lit,family
w,1,na,s,assoc,2,sing,na,lit,family
w,1,na,o,assoc,2,sing,na,lit,family
w,1,na,o,assoc,2,sing,na,lit,family
w,1,na,s,assoc,2,sing,na,news,family
w,1,na,o,assoc,2,sing,na,news,family
w,1,na,o,assoc,2,sing,na,news,family
w,1,na,s,assoc,2,sing,na,news,family
w,1,na,s,assoc,3,sing,m,lit,family
w,1,na,o,assoc,3,sing,m,lit,family
w,1,na,o,assoc,3,sing,m,lit,family
w,1,na,o,assoc,3,sing,m,lit,family
w,1,na,o,assoc,3,sing,m,lit,family
w,1,na,o,assoc,3,sing,m,news,family
w,1,na,o,assoc,3,sing,m,news,family
w,1,na,o,assoc,3,sing,m,news,family
w,1,na,s,assoc,3,sing,m,news,family
w,m,l,o,assoc,3,sing,m,news,family
w,1,na,o,assoc,3,sing,f,lit,family
w,1,na,o,assoc,3,sing,f,lit,family
w,1,na,o,assoc,3,sing,f,lit,family
w,1,na,o,assoc,3,sing,f,lit,family
w,1,na,o,assoc,3,sing,f,lit,family
w,1,na,s,assoc,3,sing,f,news,family
w,1,na,s,assoc,3,sing,f,news,family
w,1,na,o,assoc,3,sing,f,news,family
w,1,na,s,assoc,3,sing,f,news,family
w,1,na,o,assoc,3,sing,f,news,family
w,1,na,o,assoc,1,pl,na,lit,family
w,1,na,o,assoc,1,pl,na,lit,family
w,1,na,o,assoc,1,pl,na,lit,family
w,1,na,o,assoc,1,pl,na,lit,family
w,1,na,s,assoc,1,pl,na,lit,family
w,1,na,o,assoc,1,pl,na,news,family
w,1,na,o,assoc,1,pl,na,news,family
w,1,na,o,assoc,1,pl,na,news,family
w,1,na,o,assoc,1,pl,na,news,family
w,1,na,s,assoc,1,pl,na,news,family
w,2,l,o,assoc,2,pl,na,lit,family
w,1,na,s,assoc,2,pl,na,lit,family
w,1,na,o,assoc,2,pl,na,lit,family
w,1,na,na,assoc,2,pl,na,lit,family
w,1,na,o,assoc,2,pl,na,lit,family
w,1,na,o,assoc,2,pl,na,news,family
w,1,na,s,assoc,2,pl,na,news,family
w,1,na,o,assoc,2,pl,na,news,family
w,1,na,s,assoc,2,pl,na,news,family
w,1,na,na,assoc,2,pl,na,news,family
w,1,na,o,assoc,3,pl,m,lit,family
w,1,na,o,assoc,3,pl,m,lit,family
w,1,na,o,assoc,3,pl,m,lit,family
w,1,na,o,assoc,3,pl,m,lit,family
w,1,na,o,assoc,3,pl,m,lit,family
w,1,na,s,assoc,3,pl,m,news,family
w,1,na,o,assoc,3,pl,m,news,family
w,1,na,o,assoc,3,pl,m,news,family
w,1,na,o,assoc,3,pl,m,news,family
w,1,na,o,assoc,3,pl,m,news,family
w,1,na,s,assoc,3,pl,f,lit,family
w,2,l,o,assoc,3,pl,f,lit,family
w,2,l,s,assoc,3,pl,f,lit,family
w,2,l,o,assoc,3,pl,f,lit,family
w,2,l,s,assoc,3,pl,f,lit,family
w,2,l,o,assoc,3,pl,f,news,family
w,1,na,o,assoc,3,pl,f,news,family
w,1,na,o,assoc,3,pl,f,news,family
w,1,na,o,assoc,3,pl,f,news,family
w,2,l,o,assoc,3,pl,f,news,family
wo,1,na,na,assoc,1,sing,na,lit,family
wo,m,l,o,assoc,1,sing,na,lit,family
wo,1,na,s,assoc,1,sing,na,lit,family
wo,2,l,o,assoc,1,sing,na,news,family
wo,1,na,o,assoc,1,sing,na,news,family
wo,1,na,o,assoc,1,sing,na,news,family
wo,1,na,s,assoc,1,sing,na,news,family
wo,2,l,o,assoc,1,sing,na,news,family
wo,m,l,o,assoc,2,sing,na,lit,family
wo,2,l,o,assoc,2,sing,na,lit,family
wo,1,na,na,assoc,2,sing,na,lit,family
wo,2,l,o,assoc,2,sing,na,lit,family
wo,1,na,na,assoc,2,sing,na,lit,family
wo,1,na,s,assoc,2,sing,na,news,family
wo,2,l,o,assoc,2,sing,na,news,family
wo,m,l,o,assoc,2,sing,na,news,family
wo,m,m,o,assoc,3,sing,m,lit,family
wo,2,l,o,assoc,3,sing,m,lit,family
wo,2,l,s,assoc,3,sing,m,lit,family
wo,2,l,s,assoc,3,sing,m,lit,family
wo,2,l,s,assoc,3,sing,m,lit,family
wo,1,na,o,assoc,3,sing,m,news,family
wo,m,l,o,assoc,3,sing,m,news,family
wo,1,na,o,assoc,3,sing,m,news,family
wo,2,l,o,assoc,3,sing,m,news,family
wo,2,l,o,assoc,3,sing,m,news,family
wo,2,l,o,assoc,3,sing,f,lit,family
wo,1,na,na,assoc,3,sing,f,lit,family
wo,1,na,s,assoc,3,sing,f,lit,family
wo,1,na,na,assoc,3,sing,f,lit,family
wo,2,l,na,assoc,3,sing,f,news,family
wo,2,l,na,assoc,3,sing,f,news,family
wo,2,l,o,assoc,3,sing,f,news,family
wo,1,na,o,assoc,3,sing,f,news,family
wo,1,na,s,assoc,3,sing,f,news,family
wo,1,na,o,assoc,1,pl,na,lit,family
wo,1,na,na,assoc,1,pl,na,lit,family
wo,m,l,o,assoc,1,pl,na,lit,family
wo,2,l,o,assoc,1,pl,na,lit,family
wo,2,l,s,assoc,1,pl,na,lit,family
wo,m,l,o,assoc,1,pl,na,news,family
wo,1,na,o,assoc,1,pl,na,news,family
wo,1,na,s,assoc,1,pl,na,news,family
wo,m,l,s,assoc,1,pl,na,news,family
wo,1,na,o,assoc,1,pl,na,news,family
wo,m,l,o,assoc,2,pl,na,lit,family
wo,2,l,o,assoc,2,pl,na,lit,family
wo,2,l,o,assoc,2,pl,na,lit,family
wo,2,l,na,assoc,2,pl,na,lit,family
wo,1,na,o,assoc,2,pl,na,news,family
wo,1,na,o,assoc,2,pl,na,news,family
wo,1,na,na,assoc,2,pl,na,news,family
wo,1,na,o,assoc,3,pl,m,lit,family
wo,2,l,o,assoc,3,pl,m,lit,family
wo,2,l,o,assoc,3,pl,m,lit,family
wo,2,l,o,assoc,3,pl,m,lit,family
wo,2,l,o,assoc,3,pl,m,lit,family
wo,1,na,na,assoc,3,pl,m,news,family
wo,1,na,o,assoc,3,pl,m,news,family
wo,1,na,o,assoc,3,pl,m,news,family
wo,2,l,o,assoc,3,pl,m,news,family
wo,1,na,s,assoc,3,pl,m,news,family
wo,2,l,o,assoc,3,pl,f,lit,family
wo,1,na,s,assoc,3,pl,f,news,family
wo,2,l,o,assoc,3,pl,f,news,family
wo,m,l,o,assoc,3,pl,f,news,family
wo,1,na,s,assoc,3,pl,f,news,family
wo,2,l,o,assoc,3,pl,f,news,family
w,1,na,o,attr,1,sing,na,lit,mood
w,1,na,o,attr,1,sing,na,lit,mood
w,1,na,o,attr,1,sing,na,lit,mood
w,1,na,o,attr,1,sing,na,lit,mood
w,1,na,o,attr,1,sing,na,lit,mood
w,1,na,o,attr,1,sing,na,news,mood
w,1,na,o,attr,1,sing,na,news,mood
w,1,na,o,attr,1,sing,na,news,mood
w,1,na,o,attr,1,sing,na,news,mood
w,1,na,o,attr,1,sing,na,news,mood
w,1,na,o,attr,2,sing,na,lit,mood
w,1,na,o,attr,2,sing,na,lit,mood
w,1,na,o,attr,2,sing,na,lit,mood
w,1,na,o,attr,2,sing,na,lit,mood
w,1,na,o,attr,2,sing,na,news,mood
w,1,na,o,attr,2,sing,na,news,mood
w,1,na,o,attr,2,sing,na,news,mood
w,1,na,o,attr,3,sing,m,lit,mood
w,1,na,o,attr,3,sing,m,lit,mood
w,1,na,o,attr,3,sing,m,lit,mood
w,1,na,o,attr,3,sing,m,lit,mood
w,1,na,o,attr,3,sing,m,lit,mood
w,1,na,o,attr,3,sing,m,news,mood
w,1,na,s,attr,3,sing,m,news,mood
w,1,na,s,attr,3,sing,m,news,mood
w,1,na,o,attr,3,sing,m,news,mood
w,1,na,o,attr,3,sing,m,news,mood
w,1,na,o,attr,3,sing,f,lit,mood
w,1,na,na,attr,3,sing,f,lit,mood
w,1,na,o,attr,3,sing,f,lit,mood
w,1,na,o,attr,3,sing,f,lit,mood
w,1,na,o,attr,3,sing,f,lit,mood
w,1,na,o,attr,3,sing,f,news,mood
w,1,na,o,attr,3,sing,f,news,mood
w,1,na,o,attr,3,sing,f,news,mood
w,1,na,o,attr,3,sing,f,news,mood
w,1,na,o,attr,3,sing,f,news,mood
w,1,na,o,attr,1,pl,na,lit,mood
w,1,na,o,attr,1,pl,na,lit,mood
w,1,na,s,attr,1,pl,na,lit,mood
w,1,na,o,attr,1,pl,na,lit,mood
w,1,na,s,attr,1,pl,na,lit,mood
w,1,na,o,attr,1,pl,na,news,mood
w,1,na,o,attr,1,pl,na,news,mood
w,1,na,o,attr,1,pl,na,news,mood
w,1,na,o,attr,1,pl,na,news,mood
w,1,na,o,attr,1,pl,na,news,mood
w,1,na,o,attr,2,pl,na,lit,mood
w,1,na,na,attr,2,pl,na,lit,mood
w,1,na,s,attr,2,pl,na,lit,mood
w,1,na,s,attr,2,pl,na,lit,mood
w,1,na,na,attr,2,pl,na,lit,mood
w,1,na,o,attr,2,pl,na,news,mood
w,1,na,o,attr,2,pl,na,news,mood
w,1,na,o,attr,2,pl,na,news,mood
w,1,na,o,attr,3,pl,m,lit,mood
w,1,na,o,attr,3,pl,m,lit,mood
w,1,na,o,attr,3,pl,m,lit,mood
w,1,na,o,attr,3,pl,m,lit,mood
w,1,na,o,attr,3,pl,m,lit,mood
w,1,na,s,attr,3,pl,m,news,mood
w,1,na,s,attr,3,pl,m,news,mood
w,1,na,o,attr,3,pl,m,news,mood
w,1,na,o,attr,3,pl,m,news,mood
w,1,na,o,attr,3,pl,m,news,mood
w,1,na,s,attr,3,pl,f,lit,mood
